Retrieving speedtest.net configuration...
 2189) TFN Media Co., Ltd. (Kaohsiung, Taiwan) [2312.87 km]
 2593) Far EasTone Telecommunications Co., Ltd (Kaohsiung, Taiwan) [2312.87 km]
18458) Chunghwa Mobile (Kaohsiung, Taiwan) [2312.87 km]
 4941) Chief Telecom (Kaohsiung, Taiwan) [2312.87 km]
 3703) FirstMedia (Tangerang, Indonesia) [2313.99 km]
12589) TFN Media (Tainan, Taiwan) [2319.85 km]
 8629) SEEDNET (Tainan, Taiwan) [2319.85 km]
 2592) Far EasTone Telecommunications Co., Ltd (Tainan, Taiwan) [2319.85 km]
12600) Kbro (Tainan, Taiwan) [2319.85 km]
11711) Taiwan Mobile (Tainan, Taiwan) [2319.85 km]
18425) WiFly (Tainan, Taiwan) [2319.85 km]
 5196) Taiwan Fixed Network (Tainan, Taiwan) [2319.85 km]
18455) KGEX ISP (Tainan, Taiwan) [2319.85 km]
18607) Chunghwa Mobile (Tainan, Taiwan) [2319.85 km]
19032) Friday Media (Tainan, Taiwan) [2319.85 km]
 4413) Chief Telecom (Tainan, Taiwan) [2319.85 km]
16986) NCIC Telecom (Nanzi, TW) [2319.86 km]
 7762) PT INDOSATM2 (Jakarta, Indonesia) [2319.88 km]
  797) Biznet Networks (Jakarta, Indonesia) [2319.88 km]
 4764) PT Indosat, Tbk (Jakarta, Indonesia) [2319.88 km]
 4210) PT Smartfren Telecom (Jakarta, Indonesia) [2319.88 km]
 7582) PT. Telekomunikasi Indonesia (Jakarta, Indonesia) [2319.88 km]
  282) CBN (Jakarta, Indonesia) [2319.88 km]
 5777) PT Sumber Data Indonesia (Jakarta, Indonesia) [2319.88 km]
11033) PT Angkasa Komunikasi Global Utama (Jakarta, Indonesia) [2319.88 km]
 5248) HYPERNET (Jakarta, Indonesia) [2319.88 km]
10239) PT. Smart Media Pratama (Jakarta, Indonesia) [2319.88 km]
 5356) BoltSuper4G (Jakarta, Indonesia) [2319.88 km]
 8874) DTP (Jakarta, Indonesia) [2319.88 km]
11118) My Republic Indonesia (Jakarta, Indonesia) [2319.88 km]
11172) Net1 (Jakarta, Indonesia) [2319.88 km]
 7410) PT. Orion Cyber Internet (Jakarta, Indonesia) [2319.88 km]
12936) PT. Jala Lintas Media (Jakarta, Indonesia) [2319.88 km]
18331) R&D Lab IT IFS (Jakarta, Indonesia) [2319.88 km]
17534) PT. Pemuda Berkarya Manunggal (Jakarta, ID) [2319.88 km]
16039) Axarva Media Teknologi (Jakarta, Indonesia) [2319.88 km]
17516) PT Des Teknologi Informasi (Jakarta, ID) [2319.88 km]
 6612) FirstMedia (Jakarta, Indonesia) [2319.88 km]
13954) MNC Play (Jakarta, Indonesia) [2319.88 km]
10810) Wowrack (Jakarta, Indonesia) [2319.88 km]
12909) BALIFIBER (PT Bali Towerindo Sentra Tbk) (Jakarta, Indonesia) [2319.88 km]
 7162) PT Mora Telematika Indonesia (Jakarta, Indonesia) [2319.88 km]
14325) Hutchison 3 Indonesia  CGK-MM (Jakarta, Indonesia) [2321.36 km]
11712) Taiwan Mobile (Pingtung, Taiwan) [2336.31 km]
 5193) Taiwan Fixed Network (Pingtung, Taiwan) [2336.31 km]
 2190) kbro Co., Ltd. (Pingtung, Taiwan) [2336.31 km]
18608) Chunghwa Mobile (Pingtung, Taiwan) [2336.31 km]
 4946) Chief Telecom (Pingtung, Taiwan) [2336.31 km]
 7571) PT. Cyberplus Media Pratama (Bekasi, Indonesia) [2338.37 km]
 3070) PT. Pasifik Satelit Nusantara (Bekasi, Indonesia) [2338.37 km]
 5192) Taiwan Fixed Network (Hsinying, Taiwan) [2345.63 km]
12588) TFN Media (Hsinying, Taiwan) [2345.63 km]
18609) Chunghwa Mobile (Hsinying, Taiwan) [2345.63 km]
11710) Taiwan Mobile (Hsinying, Taiwan) [2345.63 km]
 4945) Chief Telecom (Hsinying, Taiwan) [2345.63 km]
16395) China Mobile (Wuhan, China) [2350.63 km]
 5485) China Unicom,Hubei Branch (Wuhan, China) [2350.63 km]
 6435) china Telecom hubei branch (Xiangyang, China) [2357.22 km]
12637) China Telecom Xiangyang Branch (XiangYang, China) [2357.22 km]
14276) Hutchison 3 Indonesia - CGK-PK (Sentul, Indonesia) [2357.55 km]
 9766) StarNet (Bogor, Indonesia) [2364.16 km]
15195) SV NETWORKS (Jagtial, India) [2364.68 km]
 6294) Buenavista Cable Inc (Antique, Philippines) [2365.09 km]
17188) FarEasTone Telecom (Chiayi City, TW) [2366.70 km]
11095) IM Broadband (Madanapalle, India) [2371.47 km]
 1131) Sri Lanka Telecom PLC (Colombo, Sri Lanka) [2374.11 km]
14905) Lanka Bell Limited (Colombo, Sri Lanka) [2374.11 km]
11442) Dialog Axiata PLC (Colombo, Sri Lanka) [2374.38 km]
12329) Sri Lanka Telecom Mobitel (Pvt) Ltd. (Colombo, Sri Lanka) [2377.40 km]
12486) Cherrinet - K Net Solutions Pvt Ltd. (Trichy, India) [2384.82 km]
13649) jOKER fiBER (Trichy, India) [2384.82 km]
17187) FarEasTone Telecom (Douliu City, Taiwan) [2385.54 km]
15125) NETTLINX LIMITED (Hyderabad, India) [2387.24 km]
14340) ACT Fibernet (Hyderabad, India) [2387.24 km]
13785) I-ON (Hyderabad, India) [2387.25 km]
 2679) Bharti Airtel Ltd (Hyderabad, India) [2387.75 km]
 6452) YOU Broadband India Pvt Ltd. (Hyderabad, India) [2387.75 km]
 7128) RailTel Corporation of India Ltd. (Hyderabad, India) [2387.75 km]
12977) Excitel (Hyderabad, India) [2387.75 km]
10631) VAINAVI INDUSTRIES LTD (Hyderabad, India) [2387.75 km]
12137) Sampath Venkateswara Communications Pvt Ltd. (Hyderabad, India) [2387.75 km]
 3395) ACT Fibernet (Hyderabad, India) [2387.75 km]
 6749) Ls Fiber Net (Hyderabad, India) [2387.75 km]
 3984) Pioneer Elabs Limited. (Hyderabad, India) [2387.75 km]
 9995) NETRUN (Hyderabad, India) [2387.75 km]
15193) Inet fiber Pvt Ltd (Hyderabad, India) [2387.75 km]
 3630) Excell Media (Hyderabad, India) [2387.75 km]
12951) Excell Media (Tirupati, India) [2387.75 km]
15705) Southern Online BioTechnologies Limited (Hyderabad, India) [2387.75 km]
 5311) RVRInfrastructures Ltd (Hyderabad, India) [2387.75 km]
16487) Infonet online solutions pvt ltd. (Hyderabad, India) [2387.75 km]
18977) Airtel Broadband (Hyderabad, India) [2387.75 km]
 7319) City Online Services Limited (Hyderabad, India) [2387.75 km]
 5164) Chief Telecom (Changhua, Taiwan) [2395.22 km]
18611) Chunghwa Mobile (Changhua, Taiwan) [2395.22 km]
16992) NCIC Telecom (Changhua, TW) [2395.22 km]
12599) Kbro (Changhua, Taiwan) [2395.22 km]
 5204) Taiwan Fixed Network (Changhua, Taiwan) [2395.22 km]
12587) TFN Media (Changhua, Taiwan) [2395.22 km]
 5069) Far Eastone Telecommunications Co., Ltd. (Changhua, Taiwan) [2395.22 km]
 8628) SEEDNET (Changhua, Taiwan) [2395.22 km]
 4884) China Unicom FuJian (Fuzhou, China) [2398.10 km]
12594) Kbro (Taitung, Taiwan) [2398.63 km]
12581) TFN Media (Taitung, Taiwan) [2398.63 km]
11701) Taiwan Mobile (Taitung, Taiwan) [2398.63 km]
17204) FarEasTone Telecom (Yuanlin City, Taiwan) [2401.26 km]
17189) FarEasTone Telecom (Nantou City, Taiwan) [2407.83 km]
 9692) Jio (Nagpur, India) [2410.03 km]
10426) OneBroadband (Nagpur, India) [2410.03 km]
 4940) Chief Telecom (Taichung, Taiwan) [2417.64 km]
11707) Taiwan Mobile (Taichung, Taiwan) [2417.64 km]
 7076) Feng Chia University (Taichung, Taiwan) [2417.64 km]
 3841) Taiwan Fixed Network (Taichung, Taiwan) [2417.64 km]
12000) TBC (Taichung, Taiwan) [2417.64 km]
 6391) Asia University, Taiwan (Taichung, Taiwan) [2417.64 km]
 6597) Tunghai University (Taichung, Taiwan) [2417.64 km]
12585) TFN Media (Taichung, Taiwan) [2417.64 km]
18454) KGEX ISP (Taichung, Taiwan) [2417.64 km]
 7469) TINP (Taichung, Taiwan) [2417.64 km]
18456) Chunghwa Mobile (Taichung, Taiwan) [2417.64 km]
 7580) PT Telekomunikasi Indonesia (Bandung, Indonesia) [2425.19 km]
 5318) Firstmedia (Bandung, Indonesia) [2425.19 km]
 5065) PT. Hipernet Indodata (Bandung, Indonesia) [2425.19 km]
 4344) Neuviz (Bandung, Indonesia) [2425.19 km]
 7658) UNPAD (Bandung, Indonesia) [2425.19 km]
 9756) StarNet (Bandung, Indonesia) [2425.19 km]
15711) PT. Hutchison 3 Indonesia BDO (Bandung, Indonesia) [2425.19 km]
12956) PINK BROADBAND SERVICE PVT LTD (Salem, India) [2429.97 km]
11270) BluWaves (Salem, India) [2429.97 km]
 5571) skybroadband (Iloilo, Philippines) [2430.28 km]
 9935) Panay Broadband (BCATVi) (Iloilo, Philippines) [2430.28 km]
 8410) Rainbow Communications India Pvt Ltd (Namakkal, India) [2434.80 km]
12593) Kbro (Nantou, Taiwan) [2437.07 km]
12580) TFN Media (Nantou, Taiwan) [2437.07 km]
11700) Taiwan Mobile (Nantou, Taiwan) [2437.07 km]
10522) OSS Planet (Puli Township, Taiwan) [2437.87 km]
 5292) China Mobile Group Shaanxi Company Limited (Xi'an, China) [2439.00 km]
 4863) Xi'an branch,Chinaunicom (Xi'an, China) [2439.00 km]
11214) AirFiber Networks Pvt Ltd (Hosur, India) [2451.19 km]
12591) Kbro (Miaoli, Taiwan) [2451.36 km]
 1370) PT Telekomunikasi Indonesia (Banjarmasin, Indonesia) [2453.49 km]
11051) Universitas Lambung Mangkurat (Banjarmasin, Indonesia) [2453.49 km]
 1369) PT. Telekomunikasi Indonesia (Balikpapan, Indonesia) [2455.00 km]
 9134) Pinkbroadband Sevice Pvt Ltd (Tiruchengode, India) [2461.59 km]
 9898) SP Internet Technologies ( P ) Ltd.,Tiruchengode (Tiruchengode, India) [2461.59 km]
14735) Cherrinet - K Net Solutions Pvt Ltd. (Madurai, India) [2466.05 km]
17281) Skycable (Bacolod, Philippines) [2467.08 km]
10024) Niss Broadband (Madurai, India) [2468.75 km]
10863) Realwire Broadband (Madurai, India) [2468.75 km]
14493) TelexAir Telecom Pvt Ltd (Bangalore, India) [2473.95 km]
13919) I-ON (Bengaluru, India) [2473.97 km]
 2564) Bharti Airtel Ltd (Bangalore, India) [2475.07 km]
 7379) ACT Fibernet (Bangalore, India) [2475.07 km]
 7971) E-Infrastructure & Entertainment India Pvt. Ltd (Bangalore, India) [2475.07 km]
11468) TTN Broadband (Bangalore, India) [2475.07 km]
 9282) OneBroadband (Bangalore, India) [2475.07 km]
 7784) BBNL (Bangalore, India) [2475.07 km]
16557) Blue Lotus Support Services Pvt Ltd (Bangalore, India) [2475.07 km]
15530) NET-FI BROADBAND (Bangalore, India) [2475.07 km]
 4706) Bell Teleservices Private Limited (Bangalore, India) [2475.07 km]
19176) TIME Broadband (Bangalore, India) [2475.07 km]
 6432) YOU Broadband India Pvt Ltd. (Bangalore, India) [2475.07 km]
18976) Airtel Broadband (Bangalore, India) [2475.07 km]
19083) FIBRONET (Bangalore, India) [2475.07 km]
19171) OPTO NET (Bangalore, India) [2475.07 km]
16671) TATASky Broadband Pvt Ltd (Bangalore, India) [2475.07 km]
11558) Railtel Corporation of india ltd. (Bangalore, India) [2475.07 km]
15493) SB Broadband Services Pvt. Ltd. (Bangalore, India) [2475.07 km]
 9966) Allnet Broadband Network Pvt Ltd (Bangalore, India) [2475.07 km]
10491) RVR Fibernet Pvt. Ltd (Bangalore, India) [2475.07 km]
10204) Spectra (Bangalore, India) [2475.07 km]
17344) Touchous Communication Pvt Ltd (Bangalore, India) [2475.07 km]
12584) TFN Media (Hsinchu, Taiwan) [2478.54 km]
 5195) Taiwan Fixed Network (Hsinchu, Taiwan) [2478.54 km]
11705) Taiwan Mobile (Hsinchu, Taiwan) [2478.54 km]
 8626) SEEDNET (Hsinchu, Taiwan) [2478.54 km]
18450) Chunghwa Mobile (Hsinchu, Taiwan) [2478.54 km]
 4939) Chief Telecom (Hsinchu, Taiwan) [2478.54 km]
 2590) Far EasTone Telecommunications Co., Ltd (Hsinchu, Taiwan) [2478.54 km]
17206) FarEasTone Telecom (Zhubei City, Taiwan) [2480.33 km]
 9210) Sri Vari Network Private Limited (Erode, India) [2481.32 km]
16006) HyperBand (Erode, India) [2481.32 km]
18291) Sri Vari Network Private Limited (Komarapalayam, India) [2482.08 km]
19178) Tanish Broadband (Yavatmal, India) [2485.07 km]
12002) Dhl Broadband Net Private Limited (Thoothukudi, India) [2494.35 km]
12586) TFN Media (Hualien, Taiwan) [2496.56 km]
11708) Taiwan Mobile (Hualien, Taiwan) [2496.56 km]
18449) Chunghwa Mobile (Hualien, Taiwan) [2496.56 km]
 5931) NCIC Telecom (Hualien, Taiwan) [2496.58 km]
14343) AEROCAST NETWORKS PVT LIMITED (Lucknow, India) [2498.97 km]
 4065) Vodafone India (Lucknow, India) [2501.37 km]
13024) Tachyon Communications (Lucknow, India) [2501.37 km]
12060) Bhomika Network Private Limited (Lucknow, India) [2501.37 km]
13926) Renu Broadband (Lucknow, India) [2501.37 km]
 3385) Sikka Broadband (Lucknow, India) [2501.37 km]
12888) Apex Netcom India Private Limited (Lucknow, India) [2501.37 km]
15648) Pronoc Technologies Private Limited (Lucknow, India) [2501.37 km]
 8678) Niss Broadband (Sattur, India) [2502.03 km]
 3973) China Telecom (Lanzhou, China) [2504.76 km]
 4690) China Unicom Lanzhou Branch Co.Ltd (Lanzhou, China) [2504.76 km]
16145) Lanzhou,China Mobile,Gansu (Lanzhou, China) [2504.76 km]
17186) Far EasTone Telecom (Zhongli, Taiwan) [2506.26 km]
18453) KGEX ISP (Zhongli, Taiwan) [2506.26 km]
 3921) Taiwan Fixed Network (Taoyuan, Taiwan) [2513.05 km]
 8625) SEEDNET (Taoyuan, Taiwan) [2513.05 km]
18452) Chunghwa Mobile (Taoyuan, Taiwan) [2513.05 km]
12595) Kbro (Taoyuan, Taiwan) [2513.05 km]
11702) Taiwan Mobile (Taoyuan, Taiwan) [2513.05 km]
12582) TFN Media (Taoyuan, Taiwan) [2513.05 km]
 2589) Far EasTone Telecommunications Co., Ltd (Taoyuan, Taiwan) [2513.05 km]
 4938) Chief Telecom (Taoyuan, Taiwan) [2513.05 km]
18423) WiFly (Taoyuan, Taiwan) [2513.05 km]
17661) National Central University, Mobile Broadband Network Lab (Taoyuan City, TW) [2517.06 km]
18482) NCIC Fixed Network (Taoyuan City, Taiwan) [2517.06 km]
 4679) DCTV Cable Network & Broadband Services (Legazpi City, Philippines) [2517.47 km]
 9847) Den Networks Ltd (Kanpur, India) [2528.53 km]
 9364) Renu Broadband (Kanpur, India) [2528.53 km]
11726) Arrow Broadband (Kanpur, India) [2528.53 km]
 5067) Far Eastone Telecommunications Co., Ltd. (New Taipei, Taiwan) [2529.94 km]
 5660) NCIC Telcom (New Taipei, Taiwan) [2529.94 km]
 4505) Chief Telecom (New Taipei, Taiwan) [2529.94 km]
18447) Chunghwa Mobile (New Taipei, Taiwan) [2529.94 km]
12596) Kbro (New Taipei, Taiwan) [2529.94 km]
 8624) SEEDNET (New Taipei, Taiwan) [2529.94 km]
12583) TFN Media (New Taipei, Taiwan) [2529.94 km]
 5219) Taiwan Fixed Network (New Taipei, Taiwan) [2529.94 km]
11704) Taiwan Mobile (New Taipei, Taiwan) [2529.94 km]
18451) KGEX ISP (New Taipei, Taiwan) [2529.94 km]
18422) WiFly (Banqiao, Taiwan) [2531.40 km]
19102) Digicentre (New Taipei City, Taiwan) [2531.76 km]
17265) FarEasTone Telecom (Zhonghe, TW) [2532.80 km]
16484) Wave Networks (Bellary, India) [2538.25 km]
 2181) kbro Co., Ltd. (Taipei, Taiwan) [2538.95 km]
 5008) Asia Pacific Telecom (Taipei, Taiwan) [2538.95 km]
11703) Taiwan Mobile (Taipei, Taiwan) [2538.95 km]
 2133) Taiwan Fixed Network (Taipei, Taiwan) [2538.95 km]
 5661) NCIC Telcom (Taipei, Taiwan) [2538.95 km]
 8623) SEEDNET (Taipei, Taiwan) [2538.95 km]
18421) WiFly (Taipei, Taiwan) [2538.95 km]
18448) KGEX ISP (Taipei, Taiwan) [2538.95 km]
18840) BGP Network (Taipei, Taiwan) [2538.95 km]
 7429) Taipeinet (Taipei, Taiwan) [2538.95 km]
 3967) Chief Telecom (Taipei, Taiwan) [2538.95 km]
 2327) Far Eastone Telecommunications Co., Ltd. (Taipei, Taiwan) [2538.95 km]
18445) Chunghwa Mobile (Taipei, Taiwan) [2538.95 km]
 7622) Niss Broadband (Tirunelveli, India) [2541.53 km]
14036) Kbro (Taipei, Taiwan) [2541.84 km]
13506) TAIFO Taiwan (Taipei, Taiwan) [2541.88 km]
 8630) SEEDNET (Yilan, Taiwan) [2544.88 km]
12597) Kbro (Yilan, Taiwan) [2544.88 km]
 5068) Far Eastone Telecommunications Co., Ltd. (Yilan, Taiwan) [2544.88 km]
 5194) Taiwan Fixed Network (Yilan, Taiwan) [2544.88 km]
 4947) Chief Telecom (Yilan, Taiwan) [2544.88 km]
16991) NCIC Telecom (Yilan, TW) [2544.88 km]
18606) Chunghwa Mobile (Yilan, Taiwan) [2544.88 km]
12477) Rathnaa Spectra Private Limited (Kaniyur, India) [2546.54 km]
 1372) PT. Telekomunikasi Indonesia (Semarang, Indonesia) [2548.37 km]
 7127) GMedia Technologies (Semarang, Indonesia) [2548.37 km]
 8105) Universitas Negeri Semarang (Semarang, Indonesia) [2548.37 km]
18504) cmcc (Xining, China) [2552.48 km]
 5992) Qinghai China Unicom (Xining, China) [2552.48 km]
15121) Diponegoro University (Semarang, Indonesia) [2553.24 km]
18524) SuperSonic GigaFiber (Gulbarga, India) [2560.91 km]
 9647) Gulbarga Megaspeed Pvt Ltd (Gulbarga, India) [2560.91 km]
16028) OSBNET  BROADBAND PVT LTD (Kalaburagi, India) [2560.91 km]
11875) Gulbarganet Broadband (Gulbarga, India) [2560.91 km]
17205) FarEasTone Telecom (Keelung City, Taiwan) [2562.18 km]
 9286) Airconnect Fiber (Coimbatore, India) [2567.10 km]
17248) Bharti Airtel Ltd. (Coimbatore, IN) [2567.10 km]
 9920) Wireline Solution India Pvt Ltd (Coimbatore, India) [2567.10 km]
 8466) Readylink Internet Services Ltd (Coimbatore, India) [2567.10 km]
 7644) ACT Fibernet (Coimbatore, India) [2567.10 km]
12995) Skylink Fibernet Private Limited (Coimbatore, India) [2567.10 km]
18446) Cherrinet - K Net Solutions Pvt Ltd (Coimbatore, India) [2567.10 km]
 7293) PLDT (Cebu City, Philippines) [2576.99 km]
 3735) Globe Telecom (Cebu City, Philippines) [2576.99 km]
 6273) Rise.ph (Cebu City, Philippines) [2576.99 km]
 7428) Smart Communications Inc. (Cebu City, Philippines) [2576.99 km]
 5601) Skybroadband (Cebu City, Philippines) [2576.99 km]
 6337) yashash cable network pvt ltd (Mysore, India) [2582.96 km]
 7867) ANT DATA LABS (Mysore, India) [2582.96 km]
 7869) North East Dataa Network Pvt Ltd (Mysore, India) [2582.96 km]
 9796) Vijay Networks (Lingsugur, India) [2584.58 km]
11636) AT-Broadband (Nagercoil, India) [2588.06 km]
19122) Reliant Techno Networking Pvt. Ltd. (Baliya, Nepal) [2590.27 km]
 5509) Chinaunicom Ningxia branch (Ningxia, China) [2591.05 km]
 8163) Intech Online Pvt Ltd (Latur, India) [2603.97 km]
 7800) Omkar Infotech (Latur, India) [2603.97 km]
18283) CTVBeam (Phenix City, AL, United States) [2610.53 km]
 7301) CitraNet (Surakarta, Indonesia) [2627.62 km]
15712) PT. Hutchison 3 Indonesia SOC (Surakarta, Indonesia) [2627.62 km]
 4352) Asianet Satcom Ltd (Thiruvananthapuram, India) [2627.87 km]
12532) citranet (Jogjakarta, Indonesia) [2629.63 km]
11151) Lungit Inc (Jogjakarta, Indonesia) [2629.63 km]
 6910) CitraNet (Yogyakarta, Indonesia) [2629.98 km]
 7106) GMedia Technologies (Yogyakarta, Indonesia) [2629.98 km]
10975) Universitas Islam Indonesia (Yogyakarta, Indonesia) [2629.98 km]
 8922) Universitas Gadjah Mada (Yogyakarta, Indonesia) [2629.98 km]
 8042) Universitas Negeri Yogyakarta (Yogyakarta, Indonesia) [2629.98 km]
19140) Airtel Broadband (Bhopal, India) [2647.11 km]
17275) Winux (Bhopal, IN) [2647.11 km]
15041) Mediant Broadband (Bhopal, India) [2647.11 km]
17145) China Telecom AnHui Branch (Hefei, CN) [2647.85 km]
 4377) China Mobile Group Anhui Co.,Ltd (Hefei, China) [2647.85 km]
 5724) ChinaUnicom (Hefei, China) [2647.85 km]
17289) Kerala Vision ISP (Thrissur, IN) [2657.87 km]
14922) Alliance Broadband Services Pvt. Ltd. (Ernakulam, India) [2659.98 km]
10969) Dwan Supports Pvt.Ltd (Ernakulam, India) [2659.98 km]
15892) GANESHCABLE NETWORK OPC PVT LTD (Solapur, India) [2662.54 km]
 9022) Kings Broadband (Kochi, India) [2663.29 km]
16831) Bharti Airtel Ltd. (Kochi, IN) [2663.29 km]
16746) Blue Lotus Support Services Pvt Ltd (Kochi, IN) [2663.29 km]
13850) FAAST Networks (Bijapur, India) [2675.27 km]
11106) SuperSonic GigaFiber (Bijapur, India) [2675.27 km]
13038) FAAST Networks (Bagalkot, India) [2676.87 km]
16474) SuperSonic GigaFiber (Bagalkot, India) [2676.87 km]
18970) ChinaMobile (Zhengzhou, China) [2690.48 km]
 5131) China unicom henan branch (Zhengzhou, China) [2690.48 km]
11053) Fiberzone Telecom (Calicut, India) [2691.55 km]
  788) D~NET (Surabaya, Indonesia) [2697.48 km]
 2233) PT. Telekomunikasi Indonesia (Surabaya, Indonesia) [2697.48 km]
 6434) Wowrack Indonesia (Surabaya, Indonesia) [2697.48 km]
 4802) Firstmedia (Surabaya, Indonesia) [2697.48 km]
 7370) PT Mora Telematika Indonesia (Surabaya, Indonesia) [2697.48 km]
 4958) PT. Datautama Dinamika (Surabaya, Indonesia) [2697.48 km]
14395) Hutchison 3 Indonesia SUB (Surabaya, Indonesia) [2697.98 km]
 7789) PLDT (Cagayan de Oro City, Philippines) [2701.39 km]
16806) Smart Communications Inc. (Cagayan de Oro City, Phillipines) [2701.39 km]
15411) DctecH Microservices Incorporated (Cagayan De Oro City, Philippines) [2701.39 km]
13942) Harisree Cable Net Pvt Ltd (Thalassery, India) [2715.06 km]
11988) FAAST Networks (Hubli, India) [2731.32 km]
 7509) China Telecom ZheJiang Branch (Hangzhou, China) [2732.25 km]
 5300) Hangzhou , Zhejiang Unicom (Hangzhou, China) [2732.25 km]
13315) Big Data Broadband Private Limited (Aurangabad, India) [2756.56 km]
14849) LinkNet Broadband Pvt Ltd (Aurangabad, India) [2756.57 km]
 5964) Gazon Communications India Limited (Aurangabad, India) [2759.04 km]
10925) UB (Malang, Indonesia) [2760.21 km]
 5446) CHINA UNICOM JIANGSU COMPANY (Nanjing, China) [2761.78 km]
 5316) China Telecom JiangSu Branch (Nanjing, China) [2761.78 km]
13704) China Unicom (Nanjing, China) [2764.62 km]
11719) FAAST Networks (Gokak, India) [2766.45 km]
10437) Tripleplay Broadband Pvt Ltd (Agra, India) [2769.27 km]
16512) DeeNet Services (Mangalore, India) [2770.27 km]
11191) AirSpace broadband (Udupi, India) [2778.98 km]
17469) Rackbank Datacenters Pvt. Ltd. (Indore, IN) [2779.06 km]
10774) Skynet Internet Broadband Private Limited (Indore, India) [2779.06 km]
 3663) RAJESH PATEL NET SERVICES (P) LTD (Indore, India) [2779.06 km]
17764) Hathway cable & datacom LTD (Indore, IN) [2779.06 km]
 9778) Auspice Infratel Pvt. Ltd. (Indore, India) [2779.06 km]
14936) Sharplink Wireless Solution Pvt Ltd (Indore, India) [2779.52 km]
 9940) FAAST Networks (Belagavi, India) [2799.33 km]
16392) Yinchuan,China Mobile,Ningxia (Yinchuan, China) [2811.87 km]
 6245) ningbo unicom (Ningbo, China) [2813.82 km]
17320) ZhenJiang branch,China Mobile Limited (ZhenJiang, China) [2820.72 km]
15838) DctecH Microservices Incorporated (General Santos City, Philippines) [2833.09 km]
15226) DNA-GOA (Goa, India) [2838.51 km]
 5396) China Telecom JiangSu Branch (Suzhou, China) [2840.10 km]
